timestamp,city,state,lat,lon,aqi,pm25,pm10,co,no2,so2,o3,temperature,humidity,wind_speed
2026-07-21 23:04:03,Pune,Maharashtra,18.5204,73.8567,63,63,31,6.1,7.5,1.4,3.4,24.07,78,7.2
2026-07-21 23:04:03,Lucknow,Uttar Pradesh,26.8467,80.9462,128,128,91,10.8,3,3.4,28.4,27.56,79,5.27
2026-07-21 23:04:03,Patna,Bihar,25.5941,85.1376,21,107,,1,0.5,0.6,20.9,26.85,85,4.91
2026-07-21 23:04:03,Ahmedabad,Gujarat,23.0225,72.5714,63,63,31,6.1,7.5,1.4,3.4,27.93,78,5.17
2026-07-21 23:04:03,Jaipur,Rajasthan,26.9124,75.7873,63,63,31,6.1,7.5,1.4,3.4,25.32,87,1.61
2026-07-21 23:04:03,Chandigarh,Chandigarh,30.7333,76.7794,55,55,53,7.1,6.7,5.2,5.1,27.45,71,5.74
2026-07-21 23:04:03,Bhopal,Madhya Pradesh,23.2599,77.4126,37,37,18,4.6,3.7,1.7,5.9,23.83,92,1.76
2026-07-21 23:04:03,Kanpur,Uttar Pradesh,26.4499,80.3319,150,150,86,6.3,9.9,0.4,5.4,27.76,77,4.55
2026-07-21 23:04:03,Guwahati,Assam,26.1445,91.7362,55,13,6,1.9,4.2,2.1,54.5,23.19,97,0.98
2026-07-21 23:04:03,Itanagar,Arunachal Pradesh,27.0844,93.6053,55,13,6,2.8,3.2,2.6,55.2,23.9,96,1.43
2026-07-21 23:04:03,Dispur,Assam,26.1433,91.7898,55,13,6,1.9,4.2,2.1,54.5,24.19,97,1.08
2026-07-21 23:04:03,Raipur,Chhattisgarh,21.2514,81.6296,113,113,90,3,3.4,0.5,16.8,23.68,94,5.41
2026-07-21 23:04:03,Panaji,Goa,15.4909,73.8278,63,63,31,6.1,7.5,1.4,3.4,26.4,88,6.38
2026-07-21 23:04:03,Gandhinagar,Gujarat,23.2156,72.6369,63,63,31,6.1,7.5,1.4,3.4,27.18,83,4.48
2026-07-21 23:04:03,Shimla,Himachal Pradesh,31.1048,77.1734,55,55,53,7.1,6.7,5.2,5.1,16.85,95,0.74
2026-07-21 23:04:03,Thiruvananthapuram,Kerala,8.5241,76.9366,37,37,18,4.6,3.7,1.7,5.9,24.11,93,2.49
2026-07-21 23:04:03,Imphal,Manipur,24.817,93.9368,53,53,13,5.5,3.7,3.6,4.5,20.46,98,0.47
2026-07-21 23:04:03,Shillong,Meghalaya,25.5788,91.8933,55,13,6,1.9,4.2,2.1,54.5,18.64,98,1.45
2026-07-21 23:04:03,Aizawl,Mizoram,23.7271,92.7176,53,53,13,5.5,3.7,3.6,4.5,18.74,99,0.8
2026-07-21 23:04:03,Kohima,Nagaland,25.6751,94.1086,53,53,13,5.5,3.7,3.6,4.5,17.4,96,1.38
2026-07-21 23:04:03,Gangtok,Sikkim,27.3389,88.6065,69,69,48,0.7,2.5,0.4,4.3,19.73,98,0.43
2026-07-21 23:04:03,Agartala,Tripura,23.8315,91.2868,114,114,68,3.5,6.3,2.9,5.8,24.26,95,3.77
2026-07-21 23:04:03,Dehradun,Uttarakhand,30.3165,78.0322,71,61,71,4.3,45.8,4.4,2.5,23.21,93,1.79
2026-07-21 23:04:03,Port Blair,Andaman and Nicobar Islands,11.6234,92.7265,31,31,,,2.4,0.6,,27.74,82,6.95
2026-07-21 23:04:03,Daman,Dadra and Nagar Haveli and Daman and Diu,20.3974,72.8328,63,63,31,6.1,7.5,1.4,3.4,27.07,86,9.97
2026-07-21 23:04:03,Srinagar,Jammu and Kashmir,34.0837,74.7973,89,70,89,2.8,1,2.1,47.2,18.92,93,0.86
2026-07-21 23:04:03,Leh,Ladakh,34.1526,77.5771,47,13,6,1,0.5,3.1,46.8,13.86,80,1.63
2026-07-21 23:04:03,Kavaratti,Lakshadweep,10.5669,72.642,63,63,31,6.1,7.5,1.4,3.4,28.27,78,6.61
2026-07-21 23:04:03,Puducherry,Puducherry,11.9416,79.8083,44,44,30,3.4,4.6,3.9,17.7,27.4,74,5.76
2026-07-22 00:57:53,Delhi,Delhi,28.6139,77.209,50,50,50,7.3,16.2,8.8,123.5,28.47,72,4.74
2026-07-22 00:57:53,Mumbai,Maharashtra,19.076,72.8777,74,74,26,7.5,7.8,2.5,4.2,27.5,85,11.44
2026-07-22 00:57:53,Bangalore,Karnataka,12.9716,77.5946,68,68,40,4.6,4.8,2,4.7,20.31,89,4.98
2026-07-22 00:57:53,Kolkata,West Bengal,22.5726,88.3639,172,172,,,,,,26.92,85,2.56
2026-07-22 00:57:53,Chennai,Tamil Nadu,13.0827,80.2707,46,46,,,,,,28.53,82,0.89
2026-07-22 00:57:53,Hyderabad,Telangana,17.385,78.4867,93,93,,,,,,23.26,84,6.91
2026-07-22 00:57:53,Pune,Maharashtra,18.5204,73.8567,74,74,26,7.5,7.8,2.5,4.2,23.52,80,7.76
2026-07-22 00:57:53,Lucknow,Uttar Pradesh,26.8467,80.9462,128,128,91,10.8,3,3.4,28.4,27.44,81,5.44
2026-07-22 00:57:53,Patna,Bihar,25.5941,85.1376,21,107,,1,0.5,0.6,20.9,27.46,81,6.72
2026-07-22 00:57:53,Ahmedabad,Gujarat,23.0225,72.5714,74,74,26,7.5,7.8,2.5,4.2,28.15,78,4.23
2026-07-22 00:57:53,Jaipur,Rajasthan,26.9124,75.7873,74,74,26,7.5,7.8,2.5,4.2,25.39,85,3.06
2026-07-22 00:57:53,Chandigarh,Chandigarh,30.7333,76.7794,85,85,55,5.5,2.3,5.2,4.9,27.54,71,3.86
2026-07-22 00:57:53,Bhopal,Madhya Pradesh,23.2599,77.4126,68,68,40,4.6,4.8,2,4.7,23.94,92,1.98
2026-07-22 00:57:53,Kanpur,Uttar Pradesh,26.4499,80.3319,150,150,86,6.3,9.9,0.4,5.4,27.22,82,6.13
2026-07-22 00:57:53,Guwahati,Assam,26.1445,91.7362,44,13,6,1.9,9.6,2.1,43.5,24.67,93,0.95
2026-07-22 00:57:53,Itanagar,Arunachal Pradesh,27.0844,93.6053,53,34,6,1.9,3.7,2.6,52.6,26.62,88,0.52
2026-07-22 00:57:53,Dispur,Assam,26.1433,91.7898,44,13,6,1.9,9.6,2.1,43.5,25.88,93,0.89
2026-07-22 00:57:53,Raipur,Chhattisgarh,21.2514,81.6296,113,113,90,3,3.4,0.5,16.8,24.03,90,4.98
2026-07-22 00:57:53,Panaji,Goa,15.4909,73.8278,74,74,26,7.5,7.8,2.5,4.2,26.45,87,7.23
2026-07-22 00:57:53,Gandhinagar,Gujarat,23.2156,72.6369,74,74,26,7.5,7.8,2.5,4.2,26.87,87,4.03
2026-07-22 00:57:53,Shimla,Himachal Pradesh,31.1048,77.1734,85,85,55,5.5,2.3,5.2,4.9,15.87,95,1.2
2026-07-22 00:57:53,Thiruvananthapuram,Kerala,8.5241,76.9366,68,68,40,4.6,4.8,2,4.7,24.11,92,2.24
2026-07-22 00:57:53,Imphal,Manipur,24.817,93.9368,30,30,11,5.5,3.7,3.6,4.1,21.99,95,0.42
2026-07-22 00:57:53,Shillong,Meghalaya,25.5788,91.8933,44,13,6,1.9,9.6,2.1,43.5,19.58,92,1.09
2026-07-22 00:57:53,Aizawl,Mizoram,23.7271,92.7176,30,30,11,5.5,3.7,3.6,4.1,19.34,99,0.46
2026-07-22 00:57:53,Kohima,Nagaland,25.6751,94.1086,30,30,11,5.5,3.7,3.6,4.1,20.74,93,0.76
2026-07-22 00:57:53,Gangtok,Sikkim,27.3389,88.6065,69,69,48,0.7,2.5,0.4,4.3,21.73,91,0.55
2026-07-22 00:57:53,Agartala,Tripura,23.8315,91.2868,114,114,68,3.5,6.3,2.9,5.8,25.16,93,3.81
2026-07-22 00:57:53,Dehradun,Uttarakhand,30.3165,78.0322,80,63,80,3.7,38.2,4.5,2.8,24.09,90,1.34
2026-07-22 00:57:53,Port Blair,Andaman and Nicobar Islands,11.6234,92.7265,35,35,,,2.4,0.6,,28.24,79,6.96
2026-07-22 00:57:53,Daman,Dadra and Nagar Haveli and Daman and Diu,20.3974,72.8328,74,74,26,7.5,7.8,2.5,4.2,27.03,88,10.11
2026-07-22 00:57:53,Srinagar,Jammu and Kashmir,34.0837,74.7973,63,63,63,2.8,1,1.6,48,18.36,92,0.52
2026-07-22 00:57:53,Leh,Ladakh,34.1526,77.5771,42,13,6,1.9,3.2,3.1,41.5,14.33,78,1.54
2026-07-22 00:57:53,Kavaratti,Lakshadweep,10.5669,72.642,74,74,26,7.5,7.8,2.5,4.2,28.34,76,7.12
2026-07-22 00:57:53,Puducherry,Puducherry,11.9416,79.8083,44,44,30,3.4,4.6,3.9,17.7,27.4,75,4.71
